uniq_id,image_id,caption,image
685111,40219,A couple of people standing in front of a mirror.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000040219.jpg
661138,236142,A covered barbeque grill and benches against the wall of a house.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000236142.jpg
700577,565546,a man that is sitting in a white truck,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000565546.jpg
204514,552346,A young man standing in the snow next to snow boards.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000552346.jpg
392500,60980,A person holding two remotes strapped together with ties,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000060980.jpg
475102,390792,A man that is sitting in a van.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000390792.jpg
352378,79896,A run down toilet in need of desperate work.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000079896.jpg
544600,52902,A young woman is holding a cell phone open next to her face.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000052902.jpg
152102,493547,A man is laying naked in his bed reading a book.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000493547.jpg
810416,184320,A man standing with his arms in the air and a frisbee near his face.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000184320.jpg
217728,349134,two ladies and kids playing sports in a green yard ,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000349134.jpg
261515,542643,A baseball player holding a bat standing next to home plate.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000542643.jpg
577093,149180,a couple of dogs are laying on a bed,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000149180.jpg
163829,498079,A woman on a blue bicycle looking at a cell phone.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000498079.jpg
207183,320403,Two giraffe standing next to each other.on a lush green field.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000320403.jpg
400971,139344,A giraffe standing next to a green palm tree.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000139344.jpg
77499,359104,A temporary sign for no parking is taped to a permanent street sign.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000359104.jpg
350934,380522,A group of people standing on top of a beach flying kites.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000380522.jpg
300779,211593,People in a field flying a kite by its long colorful tail,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000211593.jpg
569858,193243,A blue sign suspended above a street with cars driving under it.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000193243.jpg
388607,504976,A bathroom area with a toilet paper dispenser and a toilet.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000504976.jpg
722601,255992,a man gazing around before some ripe bananas,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000255992.jpg
104376,369355,A row of urinals mounted to a wall next to a row of sinks.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000369355.jpg
145564,415529,A lady and a man sitting on a bench next to a fence.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000415529.jpg
786930,37125,A clock next to a statue and bells on a building.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000037125.jpg
548744,166093,A woman standing on a tennis court holding a racquet.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000166093.jpg
410204,326849,A yellow banana on top of a coffee cup in a microwave. ,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000326849.jpg
32864,564063,Soldiers with guns in the back of trucks in a parade. ,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000564063.jpg
355860,231104,An airplane being loaded with bags and luggage.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000231104.jpg
82753,552518,A couple of young people talk on the terrace of a shop in the city.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000552518.jpg
254385,190378,A white plate topped with a pizza next to a bowl of salad.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000190378.jpg
99679,548428,AN AIRPLANE IS PARKED ON THE TAR MAP IN A FIELD ,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000548428.jpg
593340,164044,A red bus parked in a parking lot near a building.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000164044.jpg
325189,82246,A man sitting on a bench next to a bike with basket.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000082246.jpg
638383,411751,A skier rides the slopes down a snowy hill,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000411751.jpg
626030,246280,A tennis player is swinging on a court.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000246280.jpg
283281,147122,A modern kitchen done in white with a living room near by.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000147122.jpg
101603,287094,"An apple, lemon and carrots are on a table.",https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000287094.jpg
551577,1510,"A plate with chicken, broccoli and mushrooms with a bit of gravy.",https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000001510.jpg
142092,431865,A blond curly haired boy eating a piece of pizza.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000431865.jpg
801882,121350,A mustard colored couch sits below a red painting.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000121350.jpg
75360,372141,Man holding a skateboard talks to a boy standing over him. ,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000372141.jpg
150934,40971,A long bill bird standing on a beach next to the ocean.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000040971.jpg
409130,315488,A herd of cows laying on the beach in the sand,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000315488.jpg
384429,20039,An old blue truck has its hood open.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000020039.jpg
291829,180351,An old lady sits in a dark room.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000180351.jpg
658452,247631,A clock with the alarm icon on it sitting on a table.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000247631.jpg
445418,169448,Five trucks parked behind each other near a building. ,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000169448.jpg
695908,24086,A little girl is looking at a plate of cakes.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000024086.jpg
446810,430692,many items on a table with an ipod a wallet ,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000430692.jpg
451042,136078,A large group of elephants in a grass field.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000136078.jpg
784232,235760,a number of children playing with a stuffed animal ,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000235760.jpg
171803,290259,A large semi truck with a tractor trailer on the back.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000290259.jpg
268873,384563,Image of a kitchen sink below a shelf with a dish rack nearby.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000384563.jpg
597875,350360,A man flying through the air over a net on a snow covered slope.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000350360.jpg
710821,45491,A man laying on top of a bed next to a pile of luggage.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000045491.jpg
531733,2309,A white tower sitting in the middle of a brick planter.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000002309.jpg
600465,339674,A group of young men playing a game of frisbee.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000339674.jpg
116672,529529,A person just a very nice looking at the ground.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000529529.jpg
372900,102488,The fireplace has framed photos on the mantel.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000102488.jpg
643360,273789,A woman in shorts taking a swing at a ball,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000273789.jpg
109472,505865,A pole with traffic signs stacked on top of each other.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000505865.jpg
658575,256794,a few animals that are next to a tree and water,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000256794.jpg
62240,448887,lines of buses sitting around in a bus lot with arabic writing on the side,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000448887.jpg
275083,30910,A red train with lots of tanker cars behind it.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000030910.jpg
346817,570075,People on the boardwalk and beach flying kites,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000570075.jpg
462150,537035,A couple of slices of pizza on a plate.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000537035.jpg
110952,225709,black and white photo of hamburger and hot dogs and tongs.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000225709.jpg
768632,105804,Two computers that are next to each other on a desk.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000105804.jpg
346449,445392,A bathroom with paper hanging out of the dispenser.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000445392.jpg
676528,513676,A young boy sitting at a table with a donut and bottle of juice.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000513676.jpg
98352,107428,Two young people playing a game on the Nintendo Wii.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000107428.jpg
360082,486606,Four men cup hands over the net in a tennis court.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000486606.jpg
719617,17171,A black dog laying on a grass covered field.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000017171.jpg
35830,457481,"photographs, paper with handwriting on it and a keyboard on a table",https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000457481.jpg
535005,399006,The two beds in the hotel room  have been made.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000399006.jpg
336093,289575,Thatched umbrellas rest on their tops in a sandy area.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000289575.jpg
192892,468132,"A cat that is sitting, looking out of a window.",https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000468132.jpg
649731,498270,Herds of sheep are on a terraced hillside.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000498270.jpg
172453,323108,Several children petting a giraffe over a fence.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000323108.jpg
179009,39948,A TV sitting on top of a wooden stand next to a fire place.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000039948.jpg
789344,434522,A man that is standing in the sand with a surfboard.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000434522.jpg
234163,33249,A light blue vase holding flowers in a window sill.,https://modelscope.oss-cn-beijing.aliyuncs.com/open_data/coco_2014_caption/train/COCO_train2014_000000033249.jpg
